GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "09001","Fairfield, CT",1,CAEMP25N,400,"23","   Construction","Number of jobs",28688,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),29941,30566,31179,33048,32861,33337
 "09001","Fairfield, CT",1,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",52116,49302,46509,45440,44325,43963,43664,42369,40528,39419,39346,38539,38150,37405,36255,33869,33386,33134
 "09001","Fairfield, CT",1,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",20283,20570,19860,20130,20291,20108,20124,20173,18977,18288,18931,18825,19024,20475,20484,19067,19124,18914
 "09001","Fairfield, CT",1,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",61729,61084,60988,61198,61439,61040,61286,60437,57408,57110,58312,58578,59165,59761,60131,60133,59697,59036
 "09001","Fairfield, CT",1,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",11844,11401,11255,11405,11683,11844,12351,12112,11529,11284,11773,12022,12247,12239,13670,15044,17118,18277
 "09001","Fairfield, CT",1,CAEMP25N,900,"51","   Information","Number of jobs",17104,15186,14848,14681,14544,14022,14732,14532,13629,13269,13535,13841,14772,15420,15932,16519,16375,17185
 "09001","Fairfield, CT",1,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",52119,53324,54334,55059,57303,58761,65235,71547,77336,75770,81824,79910,80527,76428,78175,80802,79085,78915
 "09001","Fairfield, CT",1,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",27352,27802,29432,31772,34189,35471,37440,37709,37074,38758,40218,39732,40747,42283,43281,43516,43598,45029
 "09001","Fairfield, CT",1,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",57233,55344,54308,55360,54548,55778,57688,57791,54943,55007,56048,55565,56350,56909,57972,59636,58890,59426
 "09001","Fairfield, CT",1,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",17100,16282,15533,14110,14140,14059,14170,15146,14391,14738,14684,15797,15837,15597,16162,16874,15387,15951
 "09001","Fairfield, CT",1,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",36956,35706,37513,38918,39377,40968,41581,37469,34952,35425,36217,37322,38158,38654,38903,39689,38873,40109
 "09001","Fairfield, CT",1,CAEMP25N,1500,"61","   Educational services","Number of jobs",11169,12025,12679,12981,13440,14138,14565,15103,15257,16176,16041,16464,16852,17846,18279,18492,18966,19061
 "09001","Fairfield, CT",1,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",58474,60084,60643,60923,61407,62659,64806,66887,67858,68736,69907,71979,73788,74965,76631,77297,77630,77681
 "09001","Fairfield, CT",1,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",14335,15037,15006,15366,15376,15528,15648,16074,15884,16358,16959,17268,17911,18616,18567,19072,19069,19506
